canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-10-01,1928-09-01,60,0.317828161569111,3.65951612721561,3.47359813602547,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-11-01,1928-10-01,60,0.307935450751145,3.78005124247782,3.60011777177344,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-12-01,1928-11-01,60,0.301731275673062,4.35482265524154,4.1637186779715,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-01-01,1928-12-01,60,0.314541149217054,4.44927335673965,4.24237916952938,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-02-01,1929-01-01,60,0.270148334161688,4.63294600218339,4.46786794062336,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-03-01,1929-02-01,60,0.251172509438774,4.80192652780101,4.65262664784954,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-04-01,1929-03-01,60,0.231626526128405,4.73768132667497,4.60987427188393,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-05-01,1929-04-01,60,0.232998808616362,4.55636080705564,4.43139631593644,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-06-01,1929-05-01,60,0.238872365101375,4.3926784261989,4.26579992153952,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-07-01,1929-06-01,60,0.235273462982181,4.47022551814758,4.3450582471357,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-08-01,1929-07-01,60,0.246177228886997,4.37701323861118,4.2430630213715,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-09-01,1929-08-01,60,0.26040029851107,4.32584920960233,4.17852446774094,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-10-01,1929-09-01,60,0.251443058287637,4.23772966819386,4.10210743529994,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-11-01,1929-10-01,60,0.246626418266831,4.2070872513696,4.0773135267383,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1924-12-01,1929-11-01,60,0.271247815720624,3.9241134493767,3.77755264860851,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-01-01,1929-12-01,60,0.328100736789743,2.55579390252935,2.41972937722407,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-02-01,1930-01-01,60,0.248562540080473,2.48428582257033,2.4365414161529,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-03-01,1930-02-01,60,0.285382239092132,2.42481900016148,2.34435189263194,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-04-01,1930-03-01,60,0.292897285602337,2.44399119252904,2.3540267349921,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-05-01,1930-04-01,60,0.292739958023628,2.44344756156505,2.3536886468855,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-06-01,1930-05-01,60,0.292838082715771,2.44394885337321,2.35404875277184,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-07-01,1930-06-01,60,0.295613860967713,2.43490102919877,2.34289802789721,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-08-01,1930-07-01,60,0.294654042421209,2.42058599568939,2.33085860300026,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-09-01,1930-08-01,60,0.293395445258733,2.42491721894256,2.33608737538996,computed
