canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,reference_date,old_transformed,new_transformed,difference_new_minus_old
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-12-01,0.00402881831254298,0.0192425747505456,0.0152137564380026
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-01-01,0.0422943872358776,-0.0136327795769078,-0.0559271668127854
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-02-01,-0.0158715361318209,-0.00456471702760197,0.0113068191042189
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-03-01,-0.0223724741304909,-0.00220294395622767,0.0201695301742633
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-04-01,0.0151424879041822,0.0169538165161562,0.00181132861197408
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-05-01,0.0144149135656986,0.0175994574196785,0.00318454385397993
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-06-01,-0.0188819618223897,-0.0204328424468256,-0.00155088062443598
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-07-01,0.0148679373770626,0.0223113434887774,0.00744340611171479
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-08-01,-0.00643275088775197,-0.0170276558287088,-0.0105949049409568
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-09-01,-0.0057082411845728,0.00490112490969108,0.0106093660942639
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-10-01,0.00372637079144944,0.00108231780777879,-0.00264405298367065
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-11-01,-0.00283964660528579,-0.0017226313222285,0.0011170152830573
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1932-12-01,-0.00953841057350702,0.00525113748011252,0.0147895480536195
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-01-01,0.0495339084632203,-0.0127623223983062,-0.0622962308615265
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-02-01,-0.037195741151224,0.00285949241710259,0.0400552335683266
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-03-01,0.0837248319649966,0.0837248319649966,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-04-01,-0.171627746374858,-0.171627746374858,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-05-01,0.0550506407483395,0.0550506407483395,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-06-01,0.021958300085352,0.021958300085352,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-07-01,0.00498432332461629,0.00498432332461629,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-08-01,0.00764421166610463,0.00764421166610463,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-09-01,0.0103861390569098,0.0103861390569098,0
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1933-10-01,-0.000841438217003665,-0.000841438217003665,0
